Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,0.0,244.0,-252.0,0.0,4.0,0.0,0.0",0,62.5,2,"0.0,0.0,244.0,-8.0,-8.0,4.0,4.0,0.0",0,33.5,2,"4.0,46272146575180.0,46272146575424.0,-8.0,-8.0,-248.0,-248.0,4.0",4,11568036643890.5,2,"20.0,20.0,244.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,39.0,1,"4.0,4.0,248.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321930.5,3,"8.0,4.0,248.0,12.0,12.0,16.0,16.0,-4.0",12,40.0,1,"0.0,244.0,-252.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321960.0,3,"-8.0,-8.0,-252.0,0.0,4.0,0.0,-16.0,-16.0",-8,38.0,2,"-8.0,-4.0,-248.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643827.5,3,"-4.0,-4.0,-248.0,-12.0,-12.0,4.0,4.0,4.0",4,36.5,1,"-4.0,-46272146575180.0,-46272146575424.0,8.0,8.0,4.0,4.0,240.0",8,11568036643859.0,1,"-20.0,-20.0,-244.0,8.0,8.0,4.0,-4.0,-4.0",-20,39.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,236.0,-244.0",46272146575180,17352054965754.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,236.0,-8.0",0,5784018321930.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575416.0,-8.0",4,17352054965725.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,236.0,-8.0",4,5784018321934.5,2,"-264.0,-46272146575424.0,8.0,8.0,4.0,4.0,240.0,-4.0",8,5784018321994.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,240.0,12.0",8,5784018321934.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,236.0,-244.0,4.0",0,11568036643853.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-244.0,0.0",0,5784018321932.5,1,"20.0,46272146575180.0,236.0,236.0,-8.0,-4.0,-240.0,4.0",236,5784018321991.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-240.0,-12.0",-4,5784018321933.0,1,"256.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575416.0,8.0",-4,17352054965756.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-236.0,8.0",-20,5784018321939.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-240.0,-240.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321961.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-256.0,-46272146575416.0,8.0,8.0",-4,11568036643859.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,160.0,160.0",4,17352054965734.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,164.0,180.0,46272146575172.0,-8.0,-4.0",4,5784018321943.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,160.0,-168.0,0.0,4.0,0.0,0.0",0,41.5,2,"0.0,0.0,160.0,-8.0,-8.0,4.0,4.0,0.0",0,23.0,2,"4.0,46272146575180.0,46272146575340.0,-8.0,-8.0,-164.0,-164.0,4.0",4,11568036643859.0,2,"20.0,20.0,160.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,28.5,1,"4.0,4.0,164.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321920.0,3,"8.0,4.0,164.0,12.0,12.0,16.0,16.0,-4.0",12,29.5,1,"0.0,160.0,-168.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321939.0,3,"-8.0,-8.0,-168.0,0.0,4.0,0.0,-16.0,-16.0",-8,27.5,2,"-8.0,-4.0,-164.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643817.0,3,"-4.0,-4.0,-164.0,-12.0,-12.0,4.0,4.0,4.0",4,26.0,1,"-4.0,-46272146575180.0,-46272146575340.0,8.0,8.0,4.0,4.0,348.0",8,11568036643862.0,1,"-20.0,-20.0,-160.0,8.0,8.0,4.0,-4.0,-4.0",-20,28.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,344.0,-352.0",46272146575180,17352054965781.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,344.0,-8.0",0,5784018321943.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575524.0,-8.0",4,17352054965739.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,344.0,-8.0",4,5784018321948.0,2,"-180.0,-46272146575340.0,8.0,8.0,4.0,4.0,348.0,-4.0",8,5784018321987.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,348.0,12.0",8,5784018321947.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,344.0,-352.0,4.0",0,11568036643880.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-352.0,0.0",0,5784018321946.0,1,"20.0,46272146575180.0,344.0,344.0,-8.0,-4.0,-348.0,4.0",344,5784018322031.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-348.0,-12.0",-4,5784018321946.5,1,"364.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575524.0,8.0",-4,17352054965783.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-344.0,8.0",-20,5784018321953.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-348.0,-348.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321988.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-364.0,-46272146575524.0,8.0,8.0",-4,11568036643886.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,388.0,388.0",4,17352054965791.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,392.0,408.0,46272146575172.0,-8.0,-4.0",4,5784018322000.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,388.0,-396.0,0.0,4.0,0.0,0.0",0,98.5,2,"0.0,0.0,388.0,-8.0,-8.0,4.0,4.0,0.0",0,51.5,2,"4.0,46272146575180.0,46272146575568.0,-8.0,-8.0,-392.0,-392.0,4.0",4,11568036643944.5,2,"20.0,20.0,388.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,57.0,1,"4.0,4.0,392.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321948.5,3,"8.0,4.0,392.0,12.0,12.0,16.0,16.0,-4.0",12,58.0,1,"0.0,388.0,-396.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321996.0,3,"-8.0,-8.0,-396.0,0.0,4.0,0.0,-16.0,-16.0",-8,56.0,2,"-8.0,-4.0,-392.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643845.5,3,"-4.0,-4.0,-392.0,-12.0,-12.0,4.0,4.0,4.0",4,54.5,1,"-4.0,-46272146575180.0,-46272146575568.0,8.0,8.0,4.0,4.0,260.0",8,11568036643879.5,1,"-20.0,-20.0,-388.0,8.0,8.0,4.0,-4.0,-4.0",-20,57.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,256.0,-264.0",46272146575180,17352054965759.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,256.0,-8.0",0,5784018321932.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575436.0,-8.0",4,17352054965728.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,256.0,-8.0",4,5784018321937.0,2,"-408.0,-46272146575568.0,8.0,8.0,4.0,4.0,260.0,-4.0",8,5784018322033.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,260.0,12.0",8,5784018321936.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,256.0,-264.0,4.0",0,11568036643858.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-264.0,0.0",0,5784018321935.0,1,"20.0,46272146575180.0,256.0,256.0,-8.0,-4.0,-260.0,4.0",256,5784018321998.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-260.0,-12.0",-4,5784018321935.5,1,"276.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575436.0,8.0",-4,17352054965761.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-256.0,8.0",-20,5784018321942.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-260.0,-260.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321966.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-276.0,-46272146575436.0,8.0,8.0",-4,11568036643864.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,164.0,164.0",4,17352054965735.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,168.0,184.0,46272146575172.0,-8.0,-4.0",4,5784018321944.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,164.0,-172.0,0.0,4.0,0.0,0.0",0,42.5,2,"0.0,0.0,164.0,-8.0,-8.0,4.0,4.0,0.0",0,23.5,2,"4.0,46272146575180.0,46272146575344.0,-8.0,-8.0,-168.0,-168.0,4.0",4,11568036643860.5,2,"20.0,20.0,164.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,29.0,1,"4.0,4.0,168.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321920.5,3,"8.0,4.0,168.0,12.0,12.0,16.0,16.0,-4.0",12,30.0,1,"0.0,164.0,-172.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321940.0,3,"-8.0,-8.0,-172.0,0.0,4.0,0.0,-16.0,-16.0",-8,28.0,2,"-8.0,-4.0,-168.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643817.5,3,"-4.0,-4.0,-168.0,-12.0,-12.0,4.0,4.0,4.0",4,26.5,1,"-4.0,-46272146575180.0,-46272146575344.0,8.0,8.0,4.0,4.0,232.0",8,11568036643848.0,1,"-20.0,-20.0,-164.0,8.0,8.0,4.0,-4.0,-4.0",-20,29.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,228.0,-236.0",46272146575180,17352054965752.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,228.0,-8.0",0,5784018321929.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575408.0,-8.0",4,17352054965724.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,228.0,-8.0",4,5784018321933.5,2,"-184.0,-46272146575344.0,8.0,8.0,4.0,4.0,232.0,-4.0",8,5784018321973.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,232.0,12.0",8,5784018321933.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,228.0,-236.0,4.0",0,11568036643851.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-236.0,0.0",0,5784018321931.5,1,"20.0,46272146575180.0,228.0,228.0,-8.0,-4.0,-232.0,4.0",228,5784018321988.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-232.0,-12.0",-4,5784018321932.0,1,"248.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575408.0,8.0",-4,17352054965754.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-228.0,8.0",-20,5784018321938.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-232.0,-232.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321959.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-248.0,-46272146575408.0,8.0,8.0",-4,11568036643857.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,252.0,252.0",4,17352054965757.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,256.0,272.0,46272146575172.0,-8.0,-4.0",4,5784018321966.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,252.0,-260.0,0.0,4.0,0.0,0.0",0,64.5,2,"0.0,0.0,252.0,-8.0,-8.0,4.0,4.0,0.0",0,34.5,2,"4.0,46272146575180.0,46272146575432.0,-8.0,-8.0,-256.0,-256.0,4.0",4,11568036643893.5,2,"20.0,20.0,252.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,40.0,1,"4.0,4.0,256.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321931.5,3,"8.0,4.0,256.0,12.0,12.0,16.0,16.0,-4.0",12,41.0,1,"0.0,252.0,-260.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321962.0,3,"-8.0,-8.0,-260.0,0.0,4.0,0.0,-16.0,-16.0",-8,39.0,2,"-8.0,-4.0,-256.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643828.5,3,"-4.0,-4.0,-256.0,-12.0,-12.0,4.0,4.0,4.0",4,37.5,1,"-4.0,-46272146575180.0,-46272146575432.0,8.0,8.0,4.0,4.0,100.0",8,11568036643842.5,1,"-20.0,-20.0,-252.0,8.0,8.0,4.0,-4.0,-4.0",-20,40.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,96.0,-104.0",46272146575180,17352054965719.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,96.0,-8.0",0,5784018321912.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575276.0,-8.0",4,17352054965708.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,96.0,-8.0",4,5784018321917.0,2,"-272.0,-46272146575432.0,8.0,8.0,4.0,4.0,100.0,-4.0",8,5784018321979.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,100.0,12.0",8,5784018321916.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,96.0,-104.0,4.0",0,11568036643818.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-104.0,0.0",0,5784018321915.0,1,"20.0,46272146575180.0,96.0,96.0,-8.0,-4.0,-100.0,4.0",96,5784018321938.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-100.0,-12.0",-4,5784018321915.5,1,"116.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575276.0,8.0",-4,17352054965721.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-96.0,8.0",-20,5784018321922.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-100.0,-100.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321926.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-116.0,-46272146575276.0,8.0,8.0",-4,11568036643824.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,364.0,364.0",4,17352054965785.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,368.0,384.0,46272146575172.0,-8.0,-4.0",4,5784018321994.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,364.0,-372.0,0.0,4.0,0.0,0.0",0,92.5,2,"0.0,0.0,364.0,-8.0,-8.0,4.0,4.0,0.0",0,48.5,2,"4.0,46272146575180.0,46272146575544.0,-8.0,-8.0,-368.0,-368.0,4.0",4,11568036643935.5,2,"20.0,20.0,364.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,54.0,1,"4.0,4.0,368.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321945.5,3,"8.0,4.0,368.0,12.0,12.0,16.0,16.0,-4.0",12,55.0,1,"0.0,364.0,-372.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321990.0,3,"-8.0,-8.0,-372.0,0.0,4.0,0.0,-16.0,-16.0",-8,53.0,2,"-8.0,-4.0,-368.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643842.5,3,"-4.0,-4.0,-368.0,-12.0,-12.0,4.0,4.0,4.0",4,51.5,1,"-4.0,-46272146575180.0,-46272146575544.0,8.0,8.0,4.0,4.0,272.0",8,11568036643878.0,1,"-20.0,-20.0,-364.0,8.0,8.0,4.0,-4.0,-4.0",-20,54.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,268.0,-276.0",46272146575180,17352054965762.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,268.0,-8.0",0,5784018321934.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575448.0,-8.0",4,17352054965729.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,268.0,-8.0",4,5784018321938.5,2,"-384.0,-46272146575544.0,8.0,8.0,4.0,4.0,272.0,-4.0",8,5784018322028.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,272.0,12.0",8,5784018321938.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,268.0,-276.0,4.0",0,11568036643861.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-276.0,0.0",0,5784018321936.5,1,"20.0,46272146575180.0,268.0,268.0,-8.0,-4.0,-272.0,4.0",268,5784018322003.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-272.0,-12.0",-4,5784018321937.0,1,"288.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575448.0,8.0",-4,17352054965764.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-268.0,8.0",-20,5784018321943.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-272.0,-272.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321969.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-288.0,-46272146575448.0,8.0,8.0",-4,11568036643867.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,272.0,272.0",4,17352054965762.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,276.0,292.0,46272146575172.0,-8.0,-4.0",4,5784018321971.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,272.0,-280.0,0.0,4.0,0.0,0.0",0,69.5,2,"0.0,0.0,272.0,-8.0,-8.0,4.0,4.0,0.0",0,37.0,2,"4.0,46272146575180.0,46272146575452.0,-8.0,-8.0,-276.0,-276.0,4.0",4,11568036643901.0,2,"20.0,20.0,272.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,42.5,1,"4.0,4.0,276.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321934.0,3,"8.0,4.0,276.0,12.0,12.0,16.0,16.0,-4.0",12,43.5,1,"0.0,272.0,-280.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321967.0,3,"-8.0,-8.0,-280.0,0.0,4.0,0.0,-16.0,-16.0",-8,41.5,2,"-8.0,-4.0,-276.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643831.0,3,"-4.0,-4.0,-276.0,-12.0,-12.0,4.0,4.0,4.0",4,40.0,1,"-4.0,-46272146575180.0,-46272146575452.0,8.0,8.0,4.0,4.0,280.0",8,11568036643867.5,1,"-20.0,-20.0,-272.0,8.0,8.0,4.0,-4.0,-4.0",-20,42.5,2,0,5,3,R (5),1.9056390622295665,2.5
