Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_2_last_read_mean,Delta_with_2_last_read_std,Delta_with_2_last_read_median,Delta_with_2_last_read_unique,Delta_with_2_last_read_zeros_frac,Delta_with_2_last_read_entropy,Delta_with_2_last_read_mode,Delta_with_2_last_read_mode_count,Delta_with_2_last_read_ac_first_peak,Delta_with_2_last_read_fft_dom_bin,Delta_with_2_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,Delta_with_2_last_write_mean,Delta_with_2_last_write_std,Delta_with_2_last_write_median,Delta_with_2_last_write_unique,Delta_with_2_last_write_zeros_frac,Delta_with_2_last_write_entropy,Delta_with_2_last_write_mode,Delta_with_2_last_write_mode_count,Delta_with_2_last_write_ac_first_peak,Delta_with_2_last_write_fft_dom_bin,Delta_with_2_last_write_fft_dom_power,start,length,Target,Fine grained Target
-1.1634293459025444,3.1911820497596657,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.55291573672577,-1.3303136236489428,3.2910582653746565,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.4116242893277,0.6125102633755012,4.94245905617392,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.47407081558134,5.984598279500473,4.135367317994679,8.63141433550626,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.7009824689404,1500,100,6,1
-1.1630722649276162,3.190346362382637,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.52372095885406,-1.329956031914498,3.290265079011947,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.38695414550415,0.6121531824005729,4.940632316754825,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.39765416632974,5.982100992424559,4.133767768049839,8.6278397115033,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.6252793912165,1550,100,6,1
-1.1627139043083266,3.189507821809668,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.49442414156664,-1.329597156865735,3.289469205541918,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.36220006928093,0.6117948217812833,4.938799104424259,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.320963856938,5.979594764151813,4.1321625189609374,8.624252263709645,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.549306195486,1600,100,6,1
-1.1623542548401091,3.1886664081402274,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.46502456158703,-1.3292369892583895,3.288670626300148,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.33736147501827,0.6114351723130661,4.936959372969182,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.24399791979744,5.977079530426006,4.130551529904017,8.620651899784468,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.47306094554023,1650,100,6,1
-1.1619933072187256,3.187822101263301,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.43552148788996,-1.3288755197479518,3.287869322425343,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.31243777087266,0.6110742246916824,4.93511307567906,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.16675436600025,5.974555226295745,4.128934759614592,8.617038526385954,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.3965416842701,1700,100,6,1
-1.1616310520388202,3.186974880854398,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.40591418159002,-1.3285127388882083,3.287065274856539,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.28742835870847,0.6107119695117769,4.933260165338695,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.0892311850303,5.972021786104387,4.1273121663812775,8.61341204915678,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.31974643336383,1750,100,6,1
-1.1612674797924494,3.1861247263725136,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.3762018958284,-1.3281486371297633,3.2862584643302566,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.2623326340078,0.6103483972654061,4.931400594220915,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.0114263444493,5.969479143479815,4.125683708039318,8.609772372709331,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.2426731929992,1800,100,6,1
-1.1609025808675857,3.1852716170570194,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.34638387565744,-1.3277832048185296,3.285448871377619,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.23714998577938,0.6099834983405423,4.929534314079147,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,259.9333377895768,5.966927231323978,4.1240493419639845,8.60611940061064,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.16531994153112,1850,100,6,1
-1.160536345546591,3.1844155319245155,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.31645935792318,-1.327416432194193,3.2846364763213933,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.21187979646496,0.6096172630195478,4.927661276139838,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,259.8549634431644,5.964365981802286,4.122409025063862,8.602453035367061,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.0876846351724,1900,100,6,1
-1.1601687640046656,3.1835564497656144,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.2864275711455,-1.3270483093886465,3.283821259272999,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.1865214418446,0.6092496814776226,4.925781431094749,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,259.7763012050642,5.961795326332789,4.120762713774003,8.59877317840866,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.0097652076695,1950,100,6,1
