Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine grained Target
0.2353640263794157,14.16861005582939,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888646098,-3.005813693759361,9.686821894783586,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588268073,2100,100,3,1
0.2353640263794155,14.168610055829197,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888646012,-3.005813693759318,9.686821894783458,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826764,2150,100,3,1
0.2353640263794154,14.168610055829005,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888645924,-3.005813693759273,9.68682189478333,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.462385882672,2200,100,3,1
0.2353640263794158,14.16861005582881,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888645837,-3.0058136937592304,9.686821894783202,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826678,2250,100,3,1
0.2353640263794154,14.168610055828614,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.551488864575,-3.0058136937591864,9.686821894783074,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588266345,2300,100,3,1
0.2353640263794156,14.168610055828422,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888645662,-3.005813693759143,9.686821894782948,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588265913,2350,100,3,1
0.2353640263794156,14.168610055828228,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888645575,-3.0058136937591,9.686821894782817,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588265487,2400,100,3,1
0.2353640263794155,14.168610055828037,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888645489,-3.005813693759056,9.686821894782687,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826505,2450,100,3,1
0.2353640263794158,14.16861005582784,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.55148886454,-3.005813693759012,9.68682189478256,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826462,2500,100,3,1
0.2353640263794154,14.168610055827648,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888645314,-3.005813693758969,9.686821894782431,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826419,2550,100,3,1
0.2353640263794159,14.168610055827454,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888645228,-3.0058136937589253,9.686821894782303,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826376,2600,100,3,1
0.2353640263794158,14.16861005582726,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888645139,-3.0058136937588813,9.68682189478218,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826333,2650,100,3,1
0.2353640263794155,14.168610055827063,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888645052,-3.0058136937588382,9.68682189478205,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.462385882629,2700,100,3,1
0.2353640263794159,14.168610055826871,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644965,-3.0058136937587943,9.68682189478192,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588262463,2750,100,3,1
0.2353640263794156,14.16861005582668,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644877,-3.0058136937587507,9.686821894781794,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826204,2800,100,3,1
0.2353640263794157,14.168610055826484,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644791,-3.005813693758707,9.686821894781664,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.462385882616,2850,100,3,1
0.2353640263794156,14.168610055826292,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644702,-3.005813693758663,9.686821894781536,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826118,2900,100,3,1
