Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
131,0x55b88d3d528e,W,0x7ffc9e98ccf8,1,32,-24,4,-16,46471837338920,32,24,4,12,24,-256,12,-256,-56,46471837338912,-64,0,-3224,0,0,0,-3216,0,0,0,-3208,0,0,0,0,-4,-3192
134,0x55b88d3d52b3,R,0x7ffc9e98ccf8,1,32,0,4,32,46471837338920,4,-376,4,12,-32,791163168144,12,-256,-48,46471837338896,-64,-4,-3224,24,0,0,-3216,-4,0,24,-3208,0,-3200,0,0,-4,0
136,0x55b88d3d52b6,R,0x7ffc9e98ccf4,1,-4,-4,0,-28,46471837338916,-20,-380,28,20,-36,791163168140,20,-260,-52,46471837338892,-60,4,-3220,4,4,4,-3212,4,4,28,4,4,-3196,4,-3188,4,4
140,0x55b88d3d529b,R,0x7ffc9e98ccf8,1,4,0,32,-24,46471837338920,32,-376,4,24,4,12,24,-256,12,-256,-56,24,-3224,0,0,-4,-3216,0,-3208,0,0,0,0,-4,-3192,24,0
142,0x55b88d3d52a0,R,0x7ffc9e98cd10,1,24,24,24,0,28,56,-352,8,48,56,36,-8,791163168168,36,-232,-24,-24,-3248,-24,-24,-28,-24,0,-3232,-24,-3224,-24,-24,-24,-3216,-24,-24
144,0x55b88d3d52a4,R,0x7ffc9e98ccf8,1,-24,0,4,-24,32,32,46471837338920,-16,24,4,12,4,791163168144,24,-256,-48,0,-3224,0,-3216,0,0,24,0,0,-3200,-4,0,24,-3192,0,0
147,0x55b88d3d52aa,W,0x7ffc9e98c060,1,-3224,-3224,-3224,-3248,-3224,-3192,-3220,-3240,-3600,-3220,-3212,-3192,791163164920,-3256,-3480,-3212,3224,3224,3220,8,3224,16,3224,3224,3224,24,3224,3224,3224,32,3224,3224
149,0x55b88d3d52af,R,0x7ffc9e98ccf8,1,0,3224,-24,-24,4,32,32,-16,46471837338920,4,24,32,791163168144,4,-256,24,0,0,-4,0,24,-3208,0,0,-4,-3200,24,0,0,-3192,0,-3184
150,0x55b88d3d52af,W,0x7ffc9e98ccf8,1,0,3224,-24,0,0,32,0,-16,4,4,-376,32,12,4,-256,-32,0,-3216,0,0,0,-3208,0,0,0,-3200,0,0,0,0,-4,-3184
152,0x55b88d3d52b3,R,0x7ffc9e98ccf8,1,0,0,0,0,0,-24,4,-16,32,4,46471837338920,32,24,4,791163168144,-32,-4,-3216,24,0,0,-3208,-4,0,24,-3200,0,-3192,0,0,-4,0
154,0x55b88d3d52b6,R,0x7ffc9e98ccf4,1,-4,-4,-4,3220,-28,-28,0,28,-4,0,0,28,-380,0,8,-36,4,-3212,4,4,4,-3204,4,4,28,4,4,-3188,4,-3180,4,4
158,0x55b88d3d529b,R,0x7ffc9e98ccf8,1,4,0,0,3224,-24,0,0,32,0,-16,32,32,46471837338920,4,24,-32,24,-3216,0,0,-4,-3208,0,-3200,0,0,0,0,-4,-3184,24,0
160,0x55b88d3d52a0,R,0x7ffc9e98cd10,1,24,24,24,3248,24,24,24,0,28,8,56,28,28,28,-352,-8,-24,-3240,-24,-24,-28,-24,0,-3224,-24,-3216,-24,-24,-24,-3208,-24,-24
162,0x55b88d3d52a4,R,0x7ffc9e98ccf8,1,-24,0,4,3224,0,0,-24,-24,4,32,0,4,4,32,46471837338920,-32,0,-3216,0,-3208,0,0,24,0,0,-3192,-4,0,24,-3184,0,0
