Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
193,0x55730dd0f340,W,0x7ffdd7b59088,1,0,-4192,-4096,-4184,-4160,-4112,-4560,-4104,-4136,-4120,46775581044920,-4164,-4136,-4096,-4148,-4096,4160,4200,4168,-2040,4168,-2036,4160,4168,4168,-2032,4160,4168,4168,-2028,4160,4168
199,0x55730dd0f353,W,0x7ffdd7b5a0f0,1,4200,4200,40,16,40,104,46775581049120,96,64,72,46775581049120,24,-352,104,52,40,-40,-32,-32,-32,-36,-6236,0,-32,-32,-6232,-32,-32,-36,-6228,0,-32
201,0x55730dd0f357,W,0x7ffdd7b5a0d0,1,4168,-32,8,-24,72,72,46775581049088,56,-392,40,46775581049088,48,-384,4,32,8,-8,-6208,0,0,-8,-6204,0,0,-8,-6200,0,0,-8,-6196,0,0
204,0x55730dd0f37e,R,0x7ffdd7b5a0c8,1,4160,-8,0,4160,64,-24,0,48,-400,56,24,40,-392,-16,24,64,8,-6200,4,8,40,-6196,8,8,8,-6192,4,8,40,-6188,8,-6184
210,0x55730dd0f38a,R,0x7ffdd7b5a0d0,1,8,0,8,-32,72,-24,8,72,46775581049088,64,32,40,46775581049088,-8,32,4,0,-6208,-8,0,0,-6204,-8,0,0,-6200,-8,0,32,0,0,-6192
213,0x55730dd0f360,R,0x7ffdd7b5a0d0,1,0,0,4168,-32,72,4168,8,-16,46775581049088,56,-392,40,46775581049088,48,-384,4,-4,-6208,32,0,0,-6204,0,0,-4,-6200,-8,-6196,0,0,0,0
215,0x55730dd0f363,R,0x7ffdd7b5a0cc,1,-4,-4,4,-36,4,4164,4,-28,46775581049084,68,-396,60,28,44,-388,-12,-4,-6204,4,4,-4,-6200,4,4,0,4,36,-6192,4,-6188,-4,4
218,0x55730dd0f368,R,0x7ffdd7b5a0c8,1,-4,-8,-8,-40,4160,4160,64,-32,46775581049080,-24,-400,48,24,32,46775581049080,-16,40,-6200,8,8,8,-6196,8,-6192,0,8,40,8,8,-6184,8,8
221,0x55730dd0f36d,R,0x7ffdd7b5a0f0,1,40,32,32,0,40,4200,40,8,40,16,-360,104,64,96,46775581049120,80,-32,-6240,-40,-32,-32,-32,-36,-6232,-40,-6228,-32,-32,-40,-6224,-32,-32
223,0x55730dd0f371,R,0x7ffdd7b5a0d0,1,-32,0,4,-32,0,4168,4168,-24,72,-16,46775581049088,72,32,56,46775581049088,40,0,-6208,-8,-6204,0,0,-4,0,32,-6196,0,0,0,-6192,-4,0
226,0x55730dd0f377,W,0x7ffdd7b58890,1,-6208,-6208,-6200,-6240,-6208,-2040,-6200,-6232,-6200,-6224,-6200,-6136,-6600,-6152,46775581042880,-6144,6208,6208,6208,4,6208,8,6200,6208,6208,12,6200,6208,6208,16,6200,6208
228,0x55730dd0f37a,R,0x7ffdd7b5a0d0,1,0,6208,-32,-32,4,4168,0,-24,4168,-16,72,72,46775581049088,56,32,64,-8,0,0,0,-4,-6200,32,0,0,-6196,0,0,-4,-6192,32,0
229,0x55730dd0f37a,W,0x7ffdd7b5a0d0,1,0,6208,-32,0,8,4168,0,-24,8,-16,8,72,8,56,-392,64,-8,-6204,0,0,-8,-6200,0,0,-8,-6196,0,0,-8,-6192,0,0
231,0x55730dd0f37e,R,0x7ffdd7b5a0c8,1,-8,-8,-8,-8,0,-40,-4,-32,-8,-24,4160,64,64,48,46775581049080,56,8,-6196,4,8,40,-6192,8,8,8,-6188,4,8,40,-6184,8,-6180
237,0x55730dd0f38a,R,0x7ffdd7b5a0d0,1,8,0,0,6208,-32,-32,4,4168,0,-16,8,72,8,56,8,64,0,-6204,-8,0,0,-6200,-8,0,0,-6196,-8,0,32,0,0,-6188
240,0x55730dd0f360,R,0x7ffdd7b5a0d0,1,0,0,0,6208,-32,0,8,4168,0,-24,0,72,4168,56,72,64,-4,-6204,32,0,0,-6200,0,0,-4,-6196,-8,-6192,0,0,0,0
242,0x55730dd0f363,R,0x7ffdd7b5a0cc,1,-4,-4,4,6204,-4,-4,4,-36,0,-28,-4,-20,4,52,4,60,-4,-6200,4,4,-4,-6196,4,4,0,4,36,-6188,4,-6184,-4,4
245,0x55730dd0f368,R,0x7ffdd7b5a0c8,1,-4,-8,-8,6200,-8,-8,-40,-40,-4,4160,-8,-24,0,64,4160,56,40,-6196,8,8,8,-6192,8,-6188,0,8,40,8,8,-6180,8,8
248,0x55730dd0f36d,R,0x7ffdd7b5a0f0,1,40,32,32,6240,40,32,32,0,40,4200,32,8,32,104,4200,88,-32,-6236,-40,-32,-32,-32,-36,-6228,-40,-6224,-32,-32,-40,-6220,-32,-32
250,0x55730dd0f371,R,0x7ffdd7b5a0d0,1,-32,0,4,6208,0,0,0,-32,-32,4168,4,-24,0,-16,8,56,0,-6204,-8,-6200,0,0,-4,0,32,-6192,0,0,0,-6188,-4,0
253,0x55730dd0f377,W,0x7ffdd7b58894,1,-6204,-6204,-6196,4,-6204,-6204,-6196,-6236,-6204,-2036,-6196,-6228,-6204,-6220,-6196,-6132,6204,6204,6204,4,6204,8,6196,6204,6204,12,6196,6204,6204,16,6196,6204
255,0x55730dd0f37a,R,0x7ffdd7b5a0d0,1,0,6204,-32,6208,4,0,0,-32,0,4168,-32,-24,4,-16,0,72,-8,0,0,0,-4,-6196,32,0,0,-6192,0,0,-4,-6188,32,0
256,0x55730dd0f37a,W,0x7ffdd7b5a0d0,1,0,6204,-32,0,8,0,0,-32,8,4168,0,-24,8,-16,0,72,-8,-6200,0,0,-8,-6196,0,0,-8,-6192,0,0,-8,-6188,0,0
258,0x55730dd0f37e,R,0x7ffdd7b5a0c8,1,-8,-8,-8,-8,0,6200,-4,-40,-8,4160,-8,-32,-40,-24,-4,64,8,-6192,4,8,40,-6188,8,8,8,-6184,4,8,40,-6180,8,-6176
264,0x55730dd0f38a,R,0x7ffdd7b5a0d0,1,8,0,0,6204,-32,6208,4,0,0,4168,8,-24,0,-16,8,72,0,-6200,-8,0,0,-6196,-8,0,0,-6192,-8,0,32,0,0,-6184
267,0x55730dd0f360,R,0x7ffdd7b5a0d0,1,0,0,0,6204,-32,0,8,0,0,-32,0,-24,0,-16,-32,72,-4,-6200,32,0,0,-6196,0,0,-4,-6192,-8,-6188,0,0,0,0
269,0x55730dd0f363,R,0x7ffdd7b5a0cc,1,-4,-4,4,6200,-4,-4,4,6204,0,-36,-4,4164,4,-20,-4,68,-4,-6196,4,4,-4,-6192,4,4,0,4,36,-6184,4,-6180,-4,4
272,0x55730dd0f368,R,0x7ffdd7b5a0c8,1,-4,-8,-8,6196,-8,-8,-40,6200,-4,-8,-8,4160,0,-32,-8,64,40,-6192,8,8,8,-6188,8,-6184,0,8,40,8,8,-6176,8,8
275,0x55730dd0f36d,R,0x7ffdd7b5a0f0,1,40,32,32,6236,40,32,32,6240,40,32,32,0,32,8,32,16,-32,-6232,-40,-32,-32,-32,-36,-6224,-40,-6220,-32,-32,-40,-6216,-32,-32
277,0x55730dd0f371,R,0x7ffdd7b5a0d0,1,-32,0,4,6204,0,0,0,6208,-32,0,4,-32,0,4168,8,-16,0,-6200,-8,-6196,0,0,-4,0,32,-6188,0,0,0,-6184,-4,0
280,0x55730dd0f377,W,0x7ffdd7b58898,1,-6200,-6200,-6192,4,-6200,-6200,-6192,8,-6200,-6200,-6192,-6232,-6200,-2032,-6192,-6224,6200,6200,6200,4,6200,8,6192,6200,6200,12,6192,6200,6200,16,6192,6200
282,0x55730dd0f37a,R,0x7ffdd7b5a0d0,1,0,6200,-32,6204,4,0,0,6208,0,0,-32,-32,4,4168,0,-24,-8,0,0,0,-4,-6192,32,0,0,-6188,0,0,-4,-6184,32,0
283,0x55730dd0f37a,W,0x7ffdd7b5a0d0,1,0,6200,-32,0,8,0,0,6208,8,0,0,-32,8,4168,0,-24,-8,-6196,0,0,-8,-6192,0,0,-8,-6188,0,0,-8,-6184,0,0
285,0x55730dd0f37e,R,0x7ffdd7b5a0c8,1,-8,-8,-8,-8,0,6196,-4,6200,-8,-8,-8,-40,-40,4160,-4,-32,8,-6188,4,8,40,-6184,8,8,8,-6180,4,8,40,-6176,8,-6172
291,0x55730dd0f38a,R,0x7ffdd7b5a0d0,1,8,0,0,6200,-32,6204,4,0,0,0,8,-32,0,4168,8,-24,0,-6196,-8,0,0,-6192,-8,0,0,-6188,-8,0,32,0,0,-6180
294,0x55730dd0f360,R,0x7ffdd7b5a0d0,1,0,0,0,6200,-32,0,8,0,0,6208,0,-32,0,4168,-32,-24,-4,-6196,32,0,0,-6192,0,0,-4,-6188,-8,-6184,0,0,0,0
296,0x55730dd0f363,R,0x7ffdd7b5a0cc,1,-4,-4,4,6196,-4,-4,4,6200,0,6204,-4,-4,4,4164,-4,-28,-4,-6192,4,4,-4,-6188,4,4,0,4,36,-6180,4,-6176,-4,4
299,0x55730dd0f368,R,0x7ffdd7b5a0c8,1,-4,-8,-8,6192,-8,-8,-40,6196,-4,-8,-8,-8,0,-40,-8,-32,40,-6188,8,8,8,-6184,8,-6180,0,8,40,8,8,-6172,8,8
302,0x55730dd0f36d,R,0x7ffdd7b5a0f0,1,40,32,32,6232,40,32,32,6236,40,32,32,6240,32,0,32,4200,-32,-6228,-40,-32,-32,-32,-36,-6220,-40,-6216,-32,-32,-40,-6212,-32,-32
304,0x55730dd0f371,R,0x7ffdd7b5a0d0,1,-32,0,4,6200,0,0,0,6204,-32,0,4,6208,0,0,8,4168,0,-6196,-8,-6192,0,0,-4,0,32,-6184,0,0,0,-6180,-4,0
307,0x55730dd0f377,W,0x7ffdd7b5889c,1,-6196,-6196,-6188,4,-6196,-6196,-6188,8,-6196,-6196,-6188,12,-6196,-6196,-6188,-6228,6196,6196,6196,4,6196,8,6188,6196,6196,12,6188,6196,6196,16,6188,6196
309,0x55730dd0f37a,R,0x7ffdd7b5a0d0,1,0,6196,-32,6200,4,0,0,6204,0,0,-32,6208,4,0,0,-32,-8,0,0,0,-4,-6188,32,0,0,-6184,0,0,-4,-6180,32,0
310,0x55730dd0f37a,W,0x7ffdd7b5a0d0,1,0,6196,-32,0,8,0,0,6204,8,0,0,6208,8,0,0,-32,-8,-6192,0,0,-8,-6188,0,0,-8,-6184,0,0,-8,-6180,0,0
312,0x55730dd0f37e,R,0x7ffdd7b5a0c8,1,-8,-8,-8,-8,0,6192,-4,6196,-8,-8,-8,6200,-40,-8,-4,-40,8,-6184,4,8,40,-6180,8,8,8,-6176,4,8,40,-6172,8,-6168
318,0x55730dd0f38a,R,0x7ffdd7b5a0d0,1,8,0,0,6196,-32,6200,4,0,0,0,8,6208,0,0,8,-32,0,-6192,-8,0,0,-6188,-8,0,0,-6184,-8,0,32,0,0,-6176
321,0x55730dd0f360,R,0x7ffdd7b5a0d0,1,0,0,0,6196,-32,0,8,0,0,6204,0,6208,0,0,-32,-32,-4,-6192,32,0,0,-6188,0,0,-4,-6184,-8,-6180,0,0,0,0
323,0x55730dd0f363,R,0x7ffdd7b5a0cc,1,-4,-4,4,6192,-4,-4,4,6196,0,6200,-4,-4,4,-4,-4,-36,-4,-6188,4,4,-4,-6184,4,4,0,4,36,-6176,4,-6172,-4,4
326,0x55730dd0f368,R,0x7ffdd7b5a0c8,1,-4,-8,-8,6188,-8,-8,-40,6192,-4,-8,-8,-8,0,6200,-8,-40,40,-6184,8,8,8,-6180,8,-6176,0,8,40,8,8,-6168,8,8
329,0x55730dd0f36d,R,0x7ffdd7b5a0f0,1,40,32,32,6228,40,32,32,6232,40,32,32,6236,32,6240,32,32,-32,-6224,-40,-32,-32,-32,-36,-6216,-40,-6212,-32,-32,-40,-6208,-32,-32
331,0x55730dd0f371,R,0x7ffdd7b5a0d0,1,-32,0,4,6196,0,0,0,6200,-32,0,4,6204,0,0,8,0,0,-6192,-8,-6188,0,0,-4,0,32,-6180,0,0,0,-6176,-4,0
334,0x55730dd0f377,W,0x7ffdd7b588a0,1,-6192,-6192,-6184,4,-6192,-6192,-6184,8,-6192,-6192,-6184,12,-6192,-6192,-6184,16,6192,6192,6192,4,6192,8,6184,6192,6192,12,6184,6192,6192,16,6184,6192
336,0x55730dd0f37a,R,0x7ffdd7b5a0d0,1,0,6192,-32,6196,4,0,0,6200,0,0,-32,6204,4,0,0,6208,-8,0,0,0,-4,-6184,32,0,0,-6180,0,0,-4,-6176,32,0
337,0x55730dd0f37a,W,0x7ffdd7b5a0d0,1,0,6192,-32,0,8,0,0,6200,8,0,0,6204,8,0,0,6208,-8,-6188,0,0,-8,-6184,0,0,-8,-6180,0,0,-8,-6176,0,0
339,0x55730dd0f37e,R,0x7ffdd7b5a0c8,1,-8,-8,-8,-8,0,6188,-4,6192,-8,-8,-8,6196,-40,-8,-4,6200,8,-6180,4,8,40,-6176,8,8,8,-6172,4,8,40,-6168,8,-6164
