Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
144,0x55ad2914f372,R,0x7ffc1865565c,1,0,0,46517696365500,46517696361388,0,46517696365500,0,0,-28,-28,46518510827164,36,0,36,4,4,-4,-36,28,-46517696365492,0,-46517696361356,-46517696365492,-46517696361348,0,-36,28,-46517696365484,-46517696365492,-46517696361316,0,0
146,0x55ad2914f375,R,0x7ffc18655658,1,-4,-4,46517696365496,46517696361376,-32,46517696365496,-4,32,46517696365496,-32,-4,32,-32,32,0,32,4,-32,-46518510827160,-46517696365488,32,-46517696361352,-46517696365488,4,4,-32,32,-46517696361320,4,-46517696361312,0,4
149,0x55ad2914f311,R,0x7ffc1865565c,1,4,0,0,46517696361380,-28,46517696361388,0,36,46517696365500,0,-28,36,46518510827164,36,0,36,28,-36,0,-46517696365492,28,-46517696361348,0,0,0,-46517696365484,-46517696365492,-46517696361324,0,-46517696361316,0,0
153,0x55ad2914f31e,R,0x7ffc18655678,1,28,28,28,46517696361408,46517696365528,46517696361416,28,46517696365528,28,28,0,0,28,64,0,64,-46518510827192,-64,-28,-46517696361384,-46517696365520,-46517696361376,-28,-64,0,-46517696365512,-28,-46517696361352,-32,-46517696361344,0,-28
157,0x55ad2914f32b,W,0x7ffc18655638,1,-64,-36,-32,46517696361344,-36,46517696361352,-64,46517696365464,-36,0,46517696365464,-64,-36,0,46518510827128,0,-46518510827128,-46517696365456,64,-46517696361320,-46517696365456,36,36,0,-46517696365456,-46517696365448,36,-46517696361288,36,-46517696361280,64,0
160,0x55ad2914f0f4,R,0x55ad29151fc0,1,-46518510827192,-46518510827128,-46518510827164,-814465784,-46518510827164,-814465776,-814461664,-814461664,-46518510827164,-46518510827128,-814461664,-46518510827164,-46518510827192,-46518510827128,0,-46518510827128,46518510827164,814461672,46518510827192,814465816,46518510827164,46518510827164,46518510827192,46518510827128,46518510827164,814461680,46518510827160,814465840,46518510827164,46518510827164,0,46518510827128
162,0x55ad2914f330,W,0x55ad59a0d2a8,1,814461672,-46517696365456,-46517696365492,-46517696365492,-46517696365488,-4104,-46517696365492,8,-46517696365520,-46517696365456,-46517696365492,-46517696365492,-46517696365520,-46517696365520,-46517696365492,-46517696365456,46517696365492,4136,0,4144,46517696365492,46517696365492,0,46517696365456,46517696365492,8,46517696365488,4176,46517696365520,46517696365492,46517696365492,46517696365456
164,0x55ad2914f333,R,0x7ffc1865565c,1,46518510827164,46517696365492,-28,0,4,46517696361380,0,46517696365500,46517696365500,36,0,0,46517696365500,-28,0,36,28,-46517696361356,0,-46517696361348,28,0,0,-36,0,-46517696361324,0,-46517696361316,-46518510827164,0,28,-36
168,0x55ad2914f340,R,0x7ffc18655678,1,28,46517696365520,0,64,28,46517696361408,28,46517696361416,28,64,0,28,28,0,0,64,-46517696365520,-46517696361384,-28,-46517696361376,-46517696365520,-28,-28,-46517696365512,-32,-46517696361352,0,-46517696361344,-28,-28,0,-46517696365504
171,0x55ad2914f347,R,0x55ad59a0d2a8,1,-46517696365520,0,814461672,-46517696365456,-46517696365492,-46517696365492,-46517696365488,-4104,-46517696365492,8,8,-46517696365492,-46517696365492,-46517696365520,8,-46517696365456,46517696365492,4136,46517696365520,4144,0,46517696365456,46517696365492,8,46517696365492,4168,-814461672,4176,46517696365492,46517696365456,8,16
